experiment_id,timestamp,instance_id,model,claude_cli_version,condition,prompt_file,system_prompt_hash,claude_session_id,num_turns,duration_ms,output_tokens,input_tokens_fresh,cache_creation_tokens,cache_read_tokens,cost_usd,stop_reason,session_transcript_path,patch_lines,patch_files_changed,patch_sha256,grader_run_id,grader_timestamp,patch_applied,resolved,fail_to_pass_success,fail_to_pass_failure,pass_to_pass_success,pass_to_pass_failure,failed_tests,notes
exp_20260421_050511_3082062e,2026-04-21T05:05:11Z,instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171.txt,sha256:ece91955619f2371,3082062e-a21d-48ca-9af1-a9db4714fadf,34,202025,10405,242,71365,2358108,0.37870804999999996,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171__caveman-ultra__3082062e.jsonl,218,4,sha256:d730624eb43e11a7,grade_instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171__caveman-ultra__3082062e,2026-04-21T05:05:11Z,True,True,17,0,260,0,,pro pilot
exp_20260421_051317_800ae771,2026-04-21T05:13:17Z,instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b.txt,,800ae771-189e-4f58-8b79-57706022694a,41,339801,12540,306,61312,2287180,0.369786,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b__baseline__800ae771.jsonl,112,3,sha256:99dce2d6267eb4d2,grade_instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b__baseline__800ae771,2026-04-21T05:13:17Z,True,True,78,0,0,0,,pro pilot
exp_20260421_051450_3686ebc1,2026-04-21T05:14:50Z,instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59.txt,,3686ebc1-2664-4112-b067-1c2a7bae3ef2,80,494446,40532,642,109583,6909586,1.0324423500000004,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59__baseline__3686ebc1.jsonl,117,1,sha256:d103b7c81657305f,grade_instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59__baseline__3686ebc1,2026-04-21T05:14:50Z,True,True,4,0,92,0,,pro pilot
exp_20260421_051535_a645faab,2026-04-21T05:15:35Z,instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a.txt,,a645faab-a31c-4b12-a687-82e86f9f301a,44,508785,14704,354,63853,2556600,0.41028925,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a__baseline__a645faab.jsonl,59,3,sha256:57954e7948dd4ab8,grade_instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a__baseline__a645faab,2026-04-21T05:15:35Z,True,True,4,0,13,0,,pro pilot
exp_20260421_052340_9a2129d7,2026-04-21T05:23:40Z,instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b.txt,sha256:ece91955619f2371,9a2129d7-e23a-403a-8ca3-8457df43aaf2,48,427007,18062,354,61087,2890101,0.45746485000000003,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b__caveman-ultra__9a2129d7.jsonl,106,2,sha256:ca754b3fe2041994,grade_instance_tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8-vee878bb72091875e912c52fc32bc60ec3760227b__caveman-ultra__9a2129d7,2026-04-21T05:23:40Z,True,True,78,0,0,0,,pro pilot
exp_20260421_052346_0d192ab3,2026-04-21T05:23:46Z,instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59.txt,sha256:ece91955619f2371,0d192ab3-3286-457c-94ae-19b0fecff050,64,503342,43127,514,83832,4582012,0.7803431999999999,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59__caveman-ultra__0d192ab3.jsonl,134,1,sha256:b8fae920086b574d,grade_instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59__caveman-ultra__0d192ab3,2026-04-21T05:23:46Z,True,True,4,0,92,0,,pro pilot
exp_20260421_052641_8ff1db12,2026-04-21T05:26:41Z,instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a.txt,sha256:ece91955619f2371,8ff1db12-f480-4263-acf3-68b9d5e94aee,41,633722,14420,298,55995,2172117,0.36052245000000005,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a__caveman-ultra__8ff1db12.jsonl,61,3,sha256:c0bae76f1338608a,grade_instance_qutebrowser__qutebrowser-e15d26630934d0b6415ed2295ac42fd570a57620-va0fd88aac89cde702ec1ba84877234da33adce8a__caveman-ultra__8ff1db12,2026-04-21T05:26:41Z,True,True,4,0,13,0,,pro pilot
exp_20260421_053452_9da0ef49,2026-04-21T05:34:52Z,instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a.txt,,9da0ef49-67b4-4e8b-9a17-64f1fdd66396,57,313998,14874,458,53273,3247333,0.46733555,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a__baseline__9da0ef49.jsonl,127,2,sha256:faafc63473e5cc83,grade_instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a__baseline__9da0ef49,2026-04-21T05:34:52Z,True,True,3,0,0,0,,pro pilot
exp_20260421_053653_c84b76e6,2026-04-21T05:36:53Z,instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan.txt,sha256:ece91955619f2371,c84b76e6-09d6-4802-a01f-9fde02dc79d2,39,360292,14790,314,59730,2648595,0.4153009999999999,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan__caveman-ultra__c84b76e6.jsonl,126,4,sha256:157e389ce7b81b1c,grade_instance_qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f-vnan__caveman-ultra__c84b76e6,2026-04-21T05:36:53Z,True,True,7,0,161,0,,pro pilot
exp_20260421_053941_cff11f75,2026-04-21T05:39:41Z,instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a.txt,sha256:ece91955619f2371,cff11f75-ae18-4575-b3d9-8ed64e19605a,29,128161,7771,234,40759,1384856,0.22970134999999997,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a__caveman-ultra__cff11f75.jsonl,66,2,sha256:bea979541979d4c6,grade_instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a__caveman-ultra__cff11f75,2026-04-21T05:39:41Z,True,True,3,0,0,0,,pro pilot
exp_20260421_055047_e55e0beb,2026-04-21T05:50:47Z,instance_element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f-vnan,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f-vnan.txt,,e55e0beb-e531-448b-9c2b-07ac81c1f5cc,22,259695,11421,162,30467,850261,0.18142985000000006,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f-vnan__baseline__e55e0beb.jsonl,10425,2,sha256:bef47d69389299c7,grade_instance_element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f-vnan__baseline__e55e0beb,2026-04-21T05:50:47Z,True,True,1,0,68,0,,pro pilot
exp_20260421_055115_2ae83198,2026-04-21T05:51:15Z,instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af.txt,,2ae83198-b1e7-4aa9-bb6e-f6ea7c637255,55,362492,19371,442,80696,4436891,0.6428421000000001,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af__baseline__2ae83198.jsonl,13,1,sha256:c9c5fbcbc19fa8be,grade_instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af__baseline__2ae83198,2026-04-21T05:51:15Z,True,True,2,0,0,0,,pro pilot
exp_20260421_055313_9f51ae6f,2026-04-21T05:53:13Z,instance_element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f-vnan,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f-vnan.txt,sha256:ece91955619f2371,9f51ae6f-b65d-41d9-96a3-b37e8cf01a24,13,67595,5331,98,22940,458349,0.1023259,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f-vnan__caveman-ultra__9f51ae6f.jsonl,85,1,sha256:01a65fc36a550bc4,grade_instance_element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f-vnan__caveman-ultra__9f51ae6f,2026-04-21T05:53:13Z,True,True,1,0,68,0,,pro pilot
exp_failed_baseline_2ecfc9d6b103,2026-04-21T05:59:38Z,instance_protonmail__webclients-1501eb765873b2884b6f1944fd242ecfc9d6b103,claude-haiku-4-5,,baseline,,,,0,0,0,0,0,0,0.0,error,,0,0,,,2026-04-21T05:59:38Z,False,False,0,0,0,0,,pro pilot; dataset defect: unable to read tree (9b35b414f77c6165550550fdda8b25bbc74aac7b) during repo checkout
exp_failed_caveman_ultra_2ecfc9d6b103,2026-04-21T05:59:38Z,instance_protonmail__webclients-1501eb765873b2884b6f1944fd242ecfc9d6b103,claude-haiku-4-5,,caveman-ultra,,,,0,0,0,0,0,0,0.0,error,,0,0,,,2026-04-21T05:59:38Z,False,False,0,0,0,0,,pro pilot; dataset defect: unable to read tree (9b35b414f77c6165550550fdda8b25bbc74aac7b) during repo checkout
exp_20260421_060129_aaadce02,2026-04-21T06:01:29Z,instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af.txt,sha256:ece91955619f2371,aaadce02-4a44-40bd-974e-fdf2b38c120f,63,390122,16787,8905,80441,4814308,0.6758080499999997,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af__caveman-ultra__aaadce02.jsonl,13,1,sha256:c9c5fbcbc19fa8be,grade_instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af__caveman-ultra__aaadce02,2026-04-21T06:01:29Z,True,True,2,0,0,0,,pro pilot
exp_20260421_060518_b24502c3,2026-04-21T06:05:18Z,instance_element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc-vnan,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc-vnan.txt,,b24502c3-2e5a-425a-8240-3cf86338bb0e,40,346881,8466,322,32711,1662520,0.25063275,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc-vnan__baseline__b24502c3.jsonl,9212,4,sha256:446fd5d5cf34dde4,grade_instance_element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc-vnan__baseline__b24502c3,2026-04-21T06:05:18Z,True,True,2,0,149,0,,pro pilot
exp_20260421_061511_22904c4e,2026-04-21T06:15:11Z,instance_element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc-vnan,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc-vnan.txt,sha256:ece91955619f2371,22904c4e-7a07-43ee-8143-59db121e0e13,32,366902,6465,258,28348,1283029,0.1971709,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc-vnan__caveman-ultra__22904c4e.jsonl,70,2,sha256:b0e3e3e944194e1f,grade_instance_element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc-vnan__caveman-ultra__22904c4e,2026-04-21T06:15:11Z,True,True,2,0,149,0,,pro pilot
exp_20260421_061542_0ab2eafb,2026-04-21T06:15:42Z,instance_tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf.txt,,0ab2eafb-3378-472f-86de-80d9b2d3019b,32,320573,10986,234,57887,1467607,0.2753194500000001,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf__baseline__0ab2eafb.jsonl,55,1,sha256:97e734056e846529,grade_instance_tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf__baseline__0ab2eafb,2026-04-21T06:15:42Z,True,True,107,0,0,0,,pro pilot
exp_20260421_062121_bcf305db,2026-04-21T06:21:21Z,instance_tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf,claude-haiku-4-5,2.1.116 (Claude Code),caveman-ultra,/Users/mugen/Codebase/caveman/prompts/instance_tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf.txt,sha256:ece91955619f2371,bcf305db-3bba-4c98-a1be-352841004756,27,197812,7651,194,58350,1282322,0.2406547,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf__caveman-ultra__bcf305db.jsonl,146055,525,sha256:a383a023b6f9ede2,grade_instance_tutao__tutanota-1e516e989b3c0221f4af6b297d9c0e4c43e4adc3-vbc0d9ba8f0071fbe982809910959a6ff8884dbbf__caveman-ultra__bcf305db,2026-04-21T06:21:21Z,True,False,0,107,0,0,test/tests/api/worker/facades/LoginFacadeTest.js | test suite;test/tests/api/common/utils/LoggerTest.js | test suite;test/tests/api/common/utils/BirthdayUtilsTest.js | test suite;test/tests/api/worker/rest/EntityRestClientTest.js | test suite;test/tests/api/worker/crypto/CryptoFacadeTest.js | test suite;test/tests/api/worker/crypto/OwnerEncSessionKeysUpdateQueueTest.js | test suite;test/tests/api/worker/crypto/CompatibilityTest.js | test suite;test/tests/api/common/error/RestErrorTest.js | test suite;test/tests/api/common/error/TutanotaErrorTest.js | test suite;test/tests/api/worker/rest/RestClientTest.js | test suite;test/tests/api/worker/rest/EntityRestCacheTest.js | test suite;test/tests/api/worker/rest/EphemeralCacheStorageTest.js | test suite;test/tests/api/worker/EventBusClientTest.js | test suite;test/tests/api/worker/search/TokenizerTest.js | test suite;test/tests/api/worker/search/IndexerTest.js | test suite;test/tests/api/worker/search/IndexerCoreTest.js | test suite;test/tests/api/worker/search/ContactIndexerTest.js | test suite;test/tests/api/worker/search/GroupInfoIndexerTest.js | test suite;test/tests/api/worker/search/MailIndexerTest.js | test suite;test/tests/api/worker/search/IndexUtilsTest.js | test suite;test/tests/api/worker/search/SearchFacadeTest.js | test suite;test/tests/api/worker/search/SuggestionFacadeTest.js | test suite;test/tests/api/worker/search/SearchIndexEncodingTest.js | test suite;test/tests/serviceworker/SwTest.js | test suite;test/tests/api/worker/search/EventQueueTest.js | test suite;test/tests/api/worker/facades/MailFacadeTest.js | test suite;test/tests/api/worker/facades/CalendarFacadeTest.js | test suite;test/tests/api/worker/facades/UserFacadeTest.js | test suite;test/tests/api/worker/SuspensionHandlerTest.js | test suite;test/tests/api/worker/facades/ConfigurationDbTest.js | test suite;test/tests/api/worker/CompressionTest.js | test suite;test/tests/api/common/utils/PlainTextSearchTest.js | test suite;test/tests/api/common/utils/EntityUtilsTest.js | test suite;test/tests/api/worker/rest/CborDateEncoderTest.js | test suite;test/tests/api/worker/facades/BlobFacadeTest.js | test suite;test/tests/api/worker/facades/BlobAccessTokenFacadeTest.js | test suite;test/tests/api/worker/utils/SleepDetectorTest.js | test suite;test/tests/api/worker/rest/ServiceExecutorTest.js | test suite;test/tests/api/worker/rest/CacheStorageProxyTest.js | test suite;test/tests/contacts/VCardExporterTest.js | test suite;test/tests/contacts/VCardImporterTest.js | test suite;test/tests/misc/ClientDetectorTest.js | test suite;test/tests/misc/LanguageViewModelTest.js | test suite;test/tests/api/common/utils/CommonFormatterTest.js | test suite;test/tests/misc/FormatterTest.js | test suite;test/tests/api/worker/UrlifierTest.js | test suite;test/tests/misc/PasswordUtilsTest.js | test suite;test/tests/gui/animation/AnimationsTest.js | test suite;test/tests/gui/ThemeControllerTest.js | test suite;test/tests/api/main/EntropyCollectorTest.js | test suite;test/tests/misc/HtmlSanitizerTest.js | test suite;test/tests/mail/InboxRuleHandlerTest.js | test suite;test/tests/mail/MailUtilsSignatureTest.js | test suite;test/tests/mail/MailModelTest.js | test suite;test/tests/contacts/ContactUtilsTest.js | test suite;test/tests/contacts/ContactMergeUtilsTest.js | test suite;test/tests/calendar/CalendarModelTest.js | test suite;test/tests/calendar/CalendarUtilsTest.js | test suite;test/tests/calendar/CalendarParserTest.js | test suite;test/tests/calendar/CalendarImporterTest.js | test suite;test/tests/calendar/AlarmSchedulerTest.js | test suite;test/tests/support/FaqModelTest.js | test suite;test/tests/gui/base/WizardDialogNTest.js | test suite;test/tests/calendar/eventeditor/CalendarEventWhenModelTest.js | test suite;test/tests/calendar/eventeditor/CalendarEventWhoModelTest.js | test suite;test/tests/calendar/eventeditor/CalendarEventAlarmModelTest.js | test suite;test/tests/calendar/eventeditor/CalendarEventModelTest.js | test suite;test/tests/gui/ColorTest.js | test suite;test/tests/mail/SendMailModelTest.js | test suite;test/tests/misc/OutOfOfficeNotificationTest.js | test suite;test/tests/subscription/PriceUtilsTest.js | test suite;test/tests/subscription/SubscriptionUtilsTest.js | test suite;test/tests/subscription/CreditCardViewModelTest.js | test suite;test/tests/mail/TemplateSearchFilterTest.js | test suite;test/tests/mail/KnowledgeBaseSearchFilterTest.js | test suite;test/tests/mail/export/ExporterTest.js | test suite;test/tests/mail/export/BundlerTest.js | test suite;test/tests/api/common/utils/FileUtilsTest.js | test suite;test/tests/gui/GuiUtilsTest.js | test suite;test/tests/misc/ParserTest.js | test suite;test/tests/misc/news/items/ReferralLinkNewsTest.js | test suite;test/tests/settings/TemplateEditorModelTest.js | test suite;test/tests/settings/mailaddress/MailAddressTableModelTest.js | test suite;test/tests/settings/UserDataExportTest.js | test suite;test/tests/settings/login/secondfactor/SecondFactorEditModelTest.js | test suite;test/tests/misc/SchedulerTest.js | test suite;test/tests/misc/parsing/MailAddressParserTest.js | test suite;test/tests/misc/FormatValidatorTest.js | test suite;test/tests/settings/whitelabel/CustomColorEditorTest.js | test suite;test/tests/login/LoginViewModelTest.js | test suite;test/tests/misc/credentials/CredentialsProviderTest.js | test suite;test/tests/misc/DeviceConfigTest.js | test suite;test/tests/calendar/EventDragHandlerTest.js | test suite;test/tests/calendar/CalendarGuiUtilsTest.js | test suite;test/tests/calendar/CalendarViewModelTest.js | test suite;test/tests/misc/credentials/NativeCredentialsEncryptionTest.js | test suite;test/tests/misc/credentials/CredentialsKeyProviderTest.js | test suite;test/tests/misc/webauthn/WebauthnClientTest.js | test suite;test/tests/translations/TranslationKeysTest.js | test suite;test/tests/misc/UsageTestModelTest.js | test suite;test/tests/misc/NewsModelTest.js | test suite;test/tests/file/FileControllerTest.js | test suite;test/tests/api/worker/rest/CustomCacheHandlerTest.js | test suite;test/tests/misc/RecipientsModelTest.js | test suite;test/tests/api/worker/facades/MailAddressFacadeTest.js | test suite;test/tests/mail/model/FolderSystemTest.js | test suite;test/tests/misc/ListModelTest.js | test suite,pro pilot
exp_20260421_062532_1c46b56d,2026-04-21T06:25:32Z,instance_element-hq__element-web-5e8488c2838ff4268f39db4a8cca7d74eecf5a7e-vnan,claude-haiku-4-5,2.1.116 (Claude Code),baseline,/Users/mugen/Codebase/caveman/prompts/instance_element-hq__element-web-5e8488c2838ff4268f39db4a8cca7d74eecf5a7e-vnan.txt,,1c46b56d-c55f-4d4e-9b9f-2c2be779dc34,31,289751,11966,250,54488,1573142,0.28718720000000003,end_turn,/Users/mugen/Codebase/caveman/sessions/instance_element-hq__element-web-5e8488c2838ff4268f39db4a8cca7d74eecf5a7e-vnan__baseline__1c46b56d.jsonl,9409,3,sha256:64f0b65990f9647f,grade_instance_element-hq__element-web-5e8488c2838ff4268f39db4a8cca7d74eecf5a7e-vnan__baseline__1c46b56d,2026-04-21T06:25:32Z,True,True,29,0,84,0,,pro pilot
